no,tname ,tlocation,startdate,enddate,taddr,etime,capacity,tprice,ldiv
2607,"나는 올인이다! 올인 촬영 장소, 섭지코지",제주,2020-04-27,2020-04-27,제주특별자치도 서귀포시 성산읍 섭지코지로,1:00,40,5000,0
2608,"한국의 바르셀로나를 보고 싶으면 여기, 지니어스 로사이",제주,2020-04-27,2020-04-27,제주특별자치도 서귀포시 성산읍 고성리 21,1:00,40,10000,0
2609,"세계에서 가장 용암동굴은?, 만장굴",제주,2020-04-27,2020-04-27,제주특별자치도 제주시 구좌읍 만장굴길 182,2:00,40,5000,0
2610,"한국 체험은 어디에서?, 제주 민속촌",제주,2020-04-27,2020-04-27,제주특별자치도 서귀포시 표선면 민속해안로 631-34,3:00,40,12000,0
2611,제주를 느끼고 싶다면? 올레길 투어 1코스,제주,2020-04-27,2020-04-27,제주특별자치도 서귀포시 성산읍 시흥상동로 113,5:00,10,5000,0
2612,제주를 느끼고 싶다면? 올레길 투어 2코스,제주,2020-04-27,2020-04-27,제주특별자치도 서귀포시 성산읍 섭지코지로 107,5:00,10,5000,0
2613,제주를 느끼고 싶다면? 올레길 투어 3코스,제주,2020-04-27,2020-04-27,제주특별자치도 서귀포시 성산읍 온평리 1111,7:00,10,5000,0
2614,제주를 느끼고 싶다면? 올레길 투어 4코스,제주,2020-04-27,2020-04-27,제주특별자치도 서귀포시 표선면 표선리,6:00,10,5000,0
2615,제주를 느끼고 싶다면? 올레길 투어 5코스,제주,2020-04-27,2020-04-27,제주특별자치도 서귀포시 남원읍 남원회관로 53,5:00,10,5000,0
2616,제주를 느끼고 싶다면? 올레길 투어 6코스,제주,2020-04-27,2020-04-27,제주특별자치도 서귀포시 남원읍,4:00,10,5000,0
2617,제주를 느끼고 싶다면? 올레길 투어 7코스,제주,2020-04-27,2020-04-27,제주특별자치도 서귀포시 서귀동 중정로 22,6:00,10,5000,0
2618,제주를 느끼고 싶다면? 올레길 투어 8코스,제주,2020-04-27,2020-04-27,제부특별자치도 서귀포시 월평동,6:00,10,5000,0
2619,제주를 느끼고 싶다면? 올레길 투어 9코스,제주,2020-04-27,2020-04-27,제주특별자치도 서귀포시 안덕면 감산리 982-2,4:00,10,5000,0
2620,제주를 느끼고 싶다면? 올레길 투어 10코스,제주,2020-04-27,2020-04-27,서귀포시 안덕면 화순리 813-9,6:00,10,5000,0
2621,제주를 느끼고 싶다면? 올레길 투어 11코스,제주,2020-04-27,2020-04-27,서귀포시 대정읍 하모리 2140,6:00,10,5000,0
2622,제주를 느끼고 싶다면? 올레길 투어 12코스,제주,2020-04-27,2020-04-27,제주특별자치도 서귀포시 대정읍 무릉리 중산간서로 2852,6:00,10,5000,0
2623,제주를 느끼고 싶다면? 올레길 투어 13코스,제주,2020-04-27,2020-04-27,제주특별자치도 제주시 한경면 용수리,5:00,10,5000,0
2624,제주를 느끼고 싶다면? 올레길 투어 14코스,제주,2020-04-27,2020-04-27,제주특별자치도 제주시 한경면 저지리,7:00,10,5000,0
2625,제주를 느끼고 싶다면? 올레길 투어 15코스,제주,2020-04-27,2020-04-27,제주특별자치도 제주시 한림읍 한림해안로 192,6:00,10,5000,0
2626,제주를 느끼고 싶다면? 올레길 투어 16코스,제주,2020-04-27,2020-04-27,제주특별자치도 제주시 애월읍 고내리 1103-1,6:00,10,5000,0
2627,제주를 느끼고 싶다면? 올레길 투어 17코스,제주,2020-04-27,2020-04-27,제주특별자치도 제주시 애월읍 광령리 1270-2,7:00,10,5000,0
2628,제주를 느끼고 싶다면? 올레길 투어 18코스,제주,2020-04-27,2020-04-27,제주특별자치도 제주시 일도1동 관덕로8길 7-9,7:00,10,5000,0
2629,제주를 느끼고 싶다면? 올레길 투어 19코스,제주,2020-04-27,2020-04-27,제주특별자치도 제주시 조천읍 조천리 1142-1,7:00,10,5000,0
2630,제주를 느끼고 싶다면? 올레길 투어 20코스,제주,2020-04-27,2020-04-27,제주특별자치도 제주시 구좌읍 김녕리,6:00,10,5000,0
2631,제주를 느끼고 싶다면? 올레길 투어 21코스,제주,2020-04-27,2020-04-27,제주특별자치도 제주시 구좌읍 하도리,4:00,10,5000,0
2632,제주 식물원은 어디? 카멜리아 힐,제주,2020-04-27,2020-04-27,제주특별자치도 서귀포시 안덕면 병악로 166,2:00,40,15000,0
2633,신화는 제주에도 있다! 제주신화테마파크,제주,2020-04-27,2020-04-27,제주특별자치도 서귀포시 안덕면 신화역사로 304번길 98,3:00,40,10000,0
2634,미로를 즐기고 싶다면? 제주김녕미로공원,제주,2020-04-27,2020-04-27,제주특별자치도 제주시 구좌읍 만장굴길 122,3:00,40,7000,0
2635,동심으로 돌아가자! 선녀와 나무꾼 테마공원,제주,2020-04-27,2020-04-27,제주특별자치도 제주시 조천읍 선교로 267,2:00,40,10000,0
2636,어린이들이 좋아하는 곰인형 여기있다! 테지움,제주,2020-04-27,2020-04-27,제주특별자치도 제주시 애월읍 평화로 2159,2:00,40,5000,0
2637,"한라산 등반이 힘들다면 가장 짧게 둘러보는 한라산, 어승생악",제주,2020-04-27,2020-04-27,제주특별자치도 제주시 해안동 산 220-13,2:00,40,5000,0
2638,"제주 관아는 어떻게 생겼을까, 제주목 관아",제주,2020-04-27,2020-04-27,제주특별자치도 제주시 삼도2동 관덕로7길 13,1:30,40,4000,0
2639,"수목원은 여기, 한라수목원",제주,2020-04-27,2020-04-27,제주특별자치도 제주시 연동 수목원길 72,2:00,40,10000,0
2640,"제주의 역사에 대해 알고 싶다면, 국립제주박물관",제주,2020-04-27,2020-04-27,제주특별자치도 제주시 건입동 일주동로 17,1:00,40,5000,0
2641,환상과 모험의 나라 도쿄 디즈니랜드,도쿄,2020-04-27,2020-04-27,"1-1 Maihama, Urayasu, Chiba 279-0031 Japan",6:00,40,50000,1
2642,"도쿄에서 한적한 공원을 찾고 있다면, 우에노 공원",도쿄,2020-04-27,2020-04-27,"?110-0007 Tokyo, Taito City, Uenokoen, 8?? 池之端三丁目",2:00,40,5000,1
2643,유명한 신사를 찾으시나요? 메이지 신궁,도쿄,2020-04-27,2020-04-27," 1-1 Yoyogikamizonocho, Shibuya City, Tokyo 151-8557",1:30,40,10000,1
2644,일왕을 보고 싶으시다면 고쿄,도쿄,2020-04-27,2020-04-27,"1-1 Chiyoda, Chiyoda City, Tokyo 100-8111",1:30,40,5000,1
2645,"도쿄에서 하이킹을 하고 싶다면, 다카오산",도쿄,2020-04-27,2020-04-27,?193-0844 東京都八王子市高尾町,4:00,40,10000,1
2646,지브리 애니메이션을 좋아하시나요? 미타카의 숲 지브리 미술관,도쿄,2020-04-27,2020-04-27,"1 Chome-1-83 Shimorenjaku, Mitaka, Tokyo 181-0013",1:00,40,7000,1
2647,일본의 성을 보고 싶다면? 에도 성 유적,도쿄,2020-04-27,2020-04-27,"1-1 Chiyoda, Chiyoda City, Tokyo 100-8111",1:00,40,5000,1
2648,미술관에 가고 싶다면 국립서양미술관,도쿄,2020-04-27,2020-04-27,"7-7 Uenokoen, Taito City, Tokyo 110-0007",1:00,40,10000,1
2649,"신나는 액티비티, 요미우리랜드",도쿄,2020-04-27,2020-04-27,"4015-1 Yanokuchi, Inagi, Tokyo 206-8725",6:00,40,30000,1
2650,동물원은 처음이지? 요코하마 동물원 주라시아,도쿄,2020-04-27,2020-04-27,"175-1 Kamishiranecho, Asahi Ward, Yokohama, Kanagawa",2:00,40,10000,1
2651,"아쿠라리움을 가보고 싶다면, 선샤인시티 아쿠아리움",도쿄,2020-04-27,2020-04-27,"?170-8630 Tokyo, Toshima City, Higashiikebukuro, 3 Chome?1",2:00,40,15000,1
2652,등반을 원하신다면 구모토리 산,도쿄,2020-04-27,2020-04-27,"?369-1901 Otaki, Okutama-machi, Nishitama-gun, Tokyo",10:00,40,10000,1
2653,"일본 전경을 보고 싶다면, 도쿄 타워",도쿄,2020-04-27,2020-04-27,"4 Chome-2-8 Shibakoen, Minato City, Tokyo 105-0011",2:00,40,10000,1
2654,"자비의 여신과 역사적인 사원, 센소지",도쿄,2020-04-27,2020-04-27,"2 Chome-3-1 Asakusa, Taito City, Tokyo 111-0032",1:00,40,5000,1
2655,"정원과 온실이 있는 큰 규모의 공원, 신주쿠 교엔",도쿄,2020-04-27,2020-04-27,"11 Naitomachi, Shinjuku City, Tokyo 160-0014",1:30,40,5000,1
2656,"정원,공원,단풍,수리매 및 사적, 하마리큐 은사정원",도쿄,2020-04-27,2020-04-27,"1-1 Hamarikyuteien, Chuo City, Tokyo 104-0046",1:00,40,5000,1
2657,"미술관,전람회 및 예술, 롯폰기 힐스",도쿄,2020-04-27,2020-04-27,"6 Chome-10-1 Roppongi, Minato City, Tokyo 106-6108",2:00,40,10000,1
2658,"일본의 역사에 대해 궁금하다면, 도쿄 국립박물관",도쿄,2020-04-27,2020-04-27,"13-9 Uenokoen, Taito City, Tokyo 110-8712",1:30,40,10000,1
2659,"단풍,정원,사적 및 공원,리쿠기엔",도쿄,2020-04-27,2020-04-27,"6 Chome-16-3 Honkomagome, Bunkyo City, Tokyo 113-0021",1:00,40,5000,1
2660,"일본의 에도 시대의 박물관, 에도-도쿄 박물관",도쿄,2020-04-27,2020-04-27,"1 Chome-4-1 Yokoami, Sumida City, Tokyo 130-0015",1:00,40,5000,1
2661,"골든가이의 바와 사무라이 박물관, 가부키초",도쿄,2020-04-27,2020-04-27,"?160-0021 Shinjuku-ku, Tokyo",1:30,40,5000,1
2662,"정원, 단풍 및 사적, 코이시카와 쿠우라쿠엔정원",도쿄,2020-04-27,2020-04-27,"1-5 Korakuen, Kita Ward, Okayama, 703-8257",1:30,40,5000,1
2663,"놀이공원 및 뮤지컬, 산리오 퓨로랜드",도쿄,2020-04-27,2020-04-27,"?206-8588 Tokyo, Tama, Ochiai, 1?31",4:00,40,20000,1
2664,"사원,영묘,신전,무덤 및 불교, 조죠지",도쿄,2020-04-27,2020-04-27,"4 Chome-7-35 Shibakoen, Minato City, Tokyo 105-0011",1:00,40,5000,1
2665,"연극,공원 예술,건축 및 예술, 가부키자",도쿄,2020-04-27,2020-04-27,"4 Chome-12-15 Ginza, Chuo City, Tokyo 104-0061",2:00,40,20000,1
2666,"에도시대의 건축을 보고싶다면, 에도도쿄건축정원",도쿄,2020-04-27,2020-04-27,"3 Chome-7-1 Sakuracho, Koganei, Tokyo 184-0005",2:00,40,7000,1
2667,"미술관,정원,단풍,박물관 및 예술, 네즈미술관",도쿄,2020-04-27,2020-04-27," 6 Chome-5-1 Minamiaoyama, Minato City, Tokyo 107-0062",1:30,40,8000,1
2668,"펭귄 및 수족관, 카사이린카이수족원",도쿄,2020-04-27,2020-04-27,"6 Chome-2-3 Rinkaicho, Edogawa City, Tokyo 134-8587",1:30,40,10000,1
2669,"놀이공원,아이스스케이팅,롤러코스터,워터파크및 공원,토시마엔",도쿄,2020-04-27,2020-04-27,"3 Chome-25-1 Koyama, Nerima City, Tokyo 176-0022",3:00,40,10000,1
2670,"또 다른 신사, 하나조노 신사",도쿄,2020-04-27,2020-04-27,"5 Chome-17-3 Shinjuku, Shinjuku City, Tokyo 160-0022",1:00,40,5000,1
2671,"중국 전역에 걸친 역사적인 구조물, 만리장성",베이징,2020-04-27,2020-04-27,"Huairou District, Beijing, China",6:00,40,15000,1
2672,"중국 최대의 궁전, 자금성",베이징,2020-04-27,2020-04-27,"4 Jingshan Front St, Dongcheng, Beijing, China 100886",3:00,40,10000,1
2673,"왕족을 위한 상징적인 호반 휴양지, 이화원",베이징,2020-04-27,2020-04-27,"19 Xinjiangongmen Rd, Haidian District, China 100091",2:00,40,10000,1
2674,"유명하고 유서 깊은 사원, 천단",베이징,2020-04-27,2020-04-27,"1 Tiantan E Rd, Dongcheng, China 100061",1:30,40,10000,1
2675,"거대하고 유명한 광장 및 문화적 공간, 천안문 광장",베이징,2020-04-27,2020-04-27,"West Changan Street, Dongcheng District, Beijing 100006, China",1:00,40,5000,1
2676,"명나라 황제들이 잠들고 있는곳, 명십왕릉",베이징,2020-04-27,2020-04-27,"212 Provincial Rd, Changping District, China",1:00,40,5000,1
2677,"공원, 징산 공원",베이징,2020-04-27,2020-04-27,"44 Jingshan W St, Xicheng District, Beijing, China 100009",1:00,40,5000,1
2678,"공원 및 정원, 베이하이 공원",베이징,2020-04-27,2020-04-27,"1 Wenjin St, Xicheng District, China 100034",1:00,40,5000,1
2679,"사원,불교,대왕판다,수도원 및 건축, 옹화궁",베이징,2020-04-27,2020-04-27,"12 Yonghegong St, Dongcheng, China 100007",1:00,40,5000,1
2680,"청나라의 이궁, 원명원",베이징,2020-04-27,2020-04-27,"Haidian District, China 100084",1:00,40,5000,1
2681,"시간을 알리기 위해 사용된 곳, 고루와 종루",베이징,2020-04-27,2020-04-27,"Beijing, Dongcheng, Andingmen, Zhonglouwan Hutong",1:00,40,5000,1
2682,"동물원, 대왕판다, 곰 및 호랑이, 베이징 동물원",베이징,2020-04-27,2020-04-27,"137 Xizhimen Outer St, Dong Wu Yuan, Xicheng District, Beijing, China",1:00,40,10000,1
2683,"중국의 명승고적, 정양문",베이징,2020-04-27,2020-04-27,"Qianmen St, Dongcheng, China",0:30,40,5000,1
2684,"박물관,예술 및 미술관, 중국국가박물관",베이징,2020-04-27,2020-04-27,"16 E Chang'an Ave, Dongcheng, China",1:30,40,5000,1
2685,"북경의 아이콘, 798 예술구",베이징,2020-04-27,2020-04-27,"2 Jiuxianqiao Rd, Chaoyang, Beijing, China",1:30,40,5000,1
2686,"만리장성에 설치된 관문이자 요새, 거용관",베이징,2020-04-27,2020-04-27,"Changping District, Beijing, China",2:00,40,10000,1
2687,"베이징의 역사적 장소, 스차하이",베이징,2020-04-27,2020-04-27,"Xicheng District, Beijing, China",1:30,40,5000,1
2688,"청나라 공칭왕부, 공왕부",베이징,2020-04-27,2020-04-27,"23 Yangfang Hutong, Dene Street, Xicheng District, Beijing",1:00,40,5000,1
2689,"공원 및 사적, 베이징 세계공원",베이징,2020-04-27,2020-04-27,"Fengtai District, Beijing, China",1:00,40,5000,1
2690,"오페라 극장, 연극, 공연 예술, 건축 및 오페라",베이징,2020-04-27,2020-04-27,"2 W Chang'an Ave, Xicheng District, China 100031",1:30,40,10000,1
2691,"놀이공원, 롤러코스터 및 공원, 베이징 환러구",베이징,2020-04-27,2020-04-27,"iaowujibei Road, Dongsihuan, Chaoyang District, Beijing 100023, China",4:00,40,15000,1
2692,"건축, 사원, 미술관, 예술 및 역사, 태묘",베이징,2020-04-27,2020-04-27,"Dongcheng, Beijing, China 100006",1:00,40,5000,1
2693,"역사 및 강, 루거우차오",베이징,2020-04-27,2020-04-27,"Fengtai District, China",1:00,40,5000,1
2694,"건축,음악회,박물관 및 연극, 인민대회당",베이징,2020-04-27,2020-04-27,"Renda Huitang W Rd, Xicheng District, China 100031",1:00,40,10000,1
2695,"대형 박물관, 수도 박물관",베이징,2020-04-27,2020-04-27,"16 Fuxingmen Outer St, Xicheng District, China 100035",1:30,40,7000,1
2696,"식물원에 가고 싶다면,베이징 식물원",베이징,2020-04-27,2020-04-27,"Haidian District, China",1:00,40,5000,1
2697,"중국 골동품은 어디?,판자위엔 골동품 시장",베이징,2020-04-27,2020-04-27,"18 Huaweili, Chaoyang District, Beijing",1:30,40,5000,1
2698,"베이징 올림픽을 느끼고 싶다면,베이징 올림픽공원",베이징,2020-04-27,2020-04-27,"Chaoyang, China 100875",1:30,40,5000,1
2699,"호수,아이스 스케이팅,공원 및 밤문화, 호우 하이",베이징,2020-04-27,2020-04-27,"Yangfang Hutong Shichahai, Xicheng District, Beijing",1:30,40,5000,1
2700,"베이징 도심 속 산책, 일단공원",베이징,2020-04-27,2020-04-27,"Chaoyang, Beijing, China",1:00,40,5000,1
2701,"백록담을 보러 가자, 한라산 등반 ",제주,2020-04-28,2020-04-28,제주특별자치도 제주시 조천읍 516로 1865,9:30,40,10000,0
2702,"우도를 돌아보자, 우도 투어",제주,2020-04-28,2020-04-28,제주특별자치도 제주시 우도면,8:00,40,30000,0
2703,용머리를 닮은 바위가 신기하지? 용두암 투어,제주,2020-04-28,2020-04-28,제주특별자치도 제주시 용담2동 용두암길 15,1:00,40,10000,0
2704,"바다와 민물이 만나는 계곡, 용연계곡",제주,2020-04-28,2020-04-28,제주특별자치도 제주시 용담2동 368-3,1:00,40,10000,0
2705,"녹차 박물관은 처음이지?, 오셜록 티 뮤지엄",제주,2020-04-28,2020-04-28,제주특별자치도 서귀포시 안덕면 신화역사로 15,1:00,40,20000,0
2706,"해를 보고 싶나? 여기 여기 모여라, 성산일출봉",제주,2020-04-28,2020-04-28,제주특별자치도 서귀포시 성산읍 성산리 1,1:00,40,10000,0
2707,"나는 올인이다! 올인 촬영 장소, 섭지코지",제주,2020-04-28,2020-04-28,제주특별자치도 서귀포시 성산읍 섭지코지로,1:00,40,5000,0
2708,"한국의 바르셀로나를 보고 싶으면 여기, 지니어스 로사이",제주,2020-04-28,2020-04-28,제주특별자치도 서귀포시 성산읍 고성리 21,1:00,40,10000,0
2709,"세계에서 가장 용암동굴은?, 만장굴",제주,2020-04-28,2020-04-28,제주특별자치도 제주시 구좌읍 만장굴길 182,2:00,40,5000,0
2710,"한국 체험은 어디에서?, 제주 민속촌",제주,2020-04-28,2020-04-28,제주특별자치도 서귀포시 표선면 민속해안로 631-34,3:00,40,12000,0
2711,제주를 느끼고 싶다면? 올레길 투어 1코스,제주,2020-04-28,2020-04-28,제주특별자치도 서귀포시 성산읍 시흥상동로 113,5:00,10,5000,0
2712,제주를 느끼고 싶다면? 올레길 투어 2코스,제주,2020-04-28,2020-04-28,제주특별자치도 서귀포시 성산읍 섭지코지로 107,5:00,10,5000,0
2713,제주를 느끼고 싶다면? 올레길 투어 3코스,제주,2020-04-28,2020-04-28,제주특별자치도 서귀포시 성산읍 온평리 1111,7:00,10,5000,0
2714,제주를 느끼고 싶다면? 올레길 투어 4코스,제주,2020-04-28,2020-04-28,제주특별자치도 서귀포시 표선면 표선리,6:00,10,5000,0
2715,제주를 느끼고 싶다면? 올레길 투어 5코스,제주,2020-04-28,2020-04-28,제주특별자치도 서귀포시 남원읍 남원회관로 53,5:00,10,5000,0
2716,제주를 느끼고 싶다면? 올레길 투어 6코스,제주,2020-04-28,2020-04-28,제주특별자치도 서귀포시 남원읍,4:00,10,5000,0
2717,제주를 느끼고 싶다면? 올레길 투어 7코스,제주,2020-04-28,2020-04-28,제주특별자치도 서귀포시 서귀동 중정로 22,6:00,10,5000,0
2718,제주를 느끼고 싶다면? 올레길 투어 8코스,제주,2020-04-28,2020-04-28,제부특별자치도 서귀포시 월평동,6:00,10,5000,0
2719,제주를 느끼고 싶다면? 올레길 투어 9코스,제주,2020-04-28,2020-04-28,제주특별자치도 서귀포시 안덕면 감산리 982-2,4:00,10,5000,0
2720,제주를 느끼고 싶다면? 올레길 투어 10코스,제주,2020-04-28,2020-04-28,서귀포시 안덕면 화순리 813-9,6:00,10,5000,0
2721,제주를 느끼고 싶다면? 올레길 투어 11코스,제주,2020-04-28,2020-04-28,서귀포시 대정읍 하모리 2140,6:00,10,5000,0
2722,제주를 느끼고 싶다면? 올레길 투어 12코스,제주,2020-04-28,2020-04-28,제주특별자치도 서귀포시 대정읍 무릉리 중산간서로 2852,6:00,10,5000,0
2723,제주를 느끼고 싶다면? 올레길 투어 13코스,제주,2020-04-28,2020-04-28,제주특별자치도 제주시 한경면 용수리,5:00,10,5000,0
2724,제주를 느끼고 싶다면? 올레길 투어 14코스,제주,2020-04-28,2020-04-28,제주특별자치도 제주시 한경면 저지리,7:00,10,5000,0
2725,제주를 느끼고 싶다면? 올레길 투어 15코스,제주,2020-04-28,2020-04-28,제주특별자치도 제주시 한림읍 한림해안로 192,6:00,10,5000,0
2726,제주를 느끼고 싶다면? 올레길 투어 16코스,제주,2020-04-28,2020-04-28,제주특별자치도 제주시 애월읍 고내리 1103-1,6:00,10,5000,0
2727,제주를 느끼고 싶다면? 올레길 투어 17코스,제주,2020-04-28,2020-04-28,제주특별자치도 제주시 애월읍 광령리 1270-2,7:00,10,5000,0
2728,제주를 느끼고 싶다면? 올레길 투어 18코스,제주,2020-04-28,2020-04-28,제주특별자치도 제주시 일도1동 관덕로8길 7-9,7:00,10,5000,0
2729,제주를 느끼고 싶다면? 올레길 투어 19코스,제주,2020-04-28,2020-04-28,제주특별자치도 제주시 조천읍 조천리 1142-1,7:00,10,5000,0
2730,제주를 느끼고 싶다면? 올레길 투어 20코스,제주,2020-04-28,2020-04-28,제주특별자치도 제주시 구좌읍 김녕리,6:00,10,5000,0
2731,제주를 느끼고 싶다면? 올레길 투어 21코스,제주,2020-04-28,2020-04-28,제주특별자치도 제주시 구좌읍 하도리,4:00,10,5000,0
2732,제주 식물원은 어디? 카멜리아 힐,제주,2020-04-28,2020-04-28,제주특별자치도 서귀포시 안덕면 병악로 166,2:00,40,15000,0
2733,신화는 제주에도 있다! 제주신화테마파크,제주,2020-04-28,2020-04-28,제주특별자치도 서귀포시 안덕면 신화역사로 304번길 98,3:00,40,10000,0
2734,미로를 즐기고 싶다면? 제주김녕미로공원,제주,2020-04-28,2020-04-28,제주특별자치도 제주시 구좌읍 만장굴길 122,3:00,40,7000,0
2735,동심으로 돌아가자! 선녀와 나무꾼 테마공원,제주,2020-04-28,2020-04-28,제주특별자치도 제주시 조천읍 선교로 267,2:00,40,10000,0
2736,어린이들이 좋아하는 곰인형 여기있다! 테지움,제주,2020-04-28,2020-04-28,제주특별자치도 제주시 애월읍 평화로 2159,2:00,40,5000,0
2737,"한라산 등반이 힘들다면 가장 짧게 둘러보는 한라산, 어승생악",제주,2020-04-28,2020-04-28,제주특별자치도 제주시 해안동 산 220-13,2:00,40,5000,0
2738,"제주 관아는 어떻게 생겼을까, 제주목 관아",제주,2020-04-28,2020-04-28,제주특별자치도 제주시 삼도2동 관덕로7길 13,1:30,40,4000,0
2739,"수목원은 여기, 한라수목원",제주,2020-04-28,2020-04-28,제주특별자치도 제주시 연동 수목원길 72,2:00,40,10000,0
2740,"제주의 역사에 대해 알고 싶다면, 국립제주박물관",제주,2020-04-28,2020-04-28,제주특별자치도 제주시 건입동 일주동로 17,1:00,40,5000,0
2741,환상과 모험의 나라 도쿄 디즈니랜드,도쿄,2020-04-28,2020-04-28,"1-1 Maihama, Urayasu, Chiba 279-0031 Japan",6:00,40,50000,1
2742,"도쿄에서 한적한 공원을 찾고 있다면, 우에노 공원",도쿄,2020-04-28,2020-04-28,"?110-0007 Tokyo, Taito City, Uenokoen, 8?? 池之端三丁目",2:00,40,5000,1
2743,유명한 신사를 찾으시나요? 메이지 신궁,도쿄,2020-04-28,2020-04-28," 1-1 Yoyogikamizonocho, Shibuya City, Tokyo 151-8557",1:30,40,10000,1
2744,일왕을 보고 싶으시다면 고쿄,도쿄,2020-04-28,2020-04-28,"1-1 Chiyoda, Chiyoda City, Tokyo 100-8111",1:30,40,5000,1
2745,"도쿄에서 하이킹을 하고 싶다면, 다카오산",도쿄,2020-04-28,2020-04-28,?193-0844 東京都八王子市高尾町,4:00,40,10000,1
2746,지브리 애니메이션을 좋아하시나요? 미타카의 숲 지브리 미술관,도쿄,2020-04-28,2020-04-28,"1 Chome-1-83 Shimorenjaku, Mitaka, Tokyo 181-0013",1:00,40,7000,1
2747,일본의 성을 보고 싶다면? 에도 성 유적,도쿄,2020-04-28,2020-04-28,"1-1 Chiyoda, Chiyoda City, Tokyo 100-8111",1:00,40,5000,1
2748,미술관에 가고 싶다면 국립서양미술관,도쿄,2020-04-28,2020-04-28,"7-7 Uenokoen, Taito City, Tokyo 110-0007",1:00,40,10000,1
2749,"신나는 액티비티, 요미우리랜드",도쿄,2020-04-28,2020-04-28,"4015-1 Yanokuchi, Inagi, Tokyo 206-8725",6:00,40,30000,1
2750,동물원은 처음이지? 요코하마 동물원 주라시아,도쿄,2020-04-28,2020-04-28,"175-1 Kamishiranecho, Asahi Ward, Yokohama, Kanagawa",2:00,40,10000,1
2751,"아쿠라리움을 가보고 싶다면, 선샤인시티 아쿠아리움",도쿄,2020-04-28,2020-04-28,"?170-8630 Tokyo, Toshima City, Higashiikebukuro, 3 Chome?1",2:00,40,15000,1
2752,등반을 원하신다면 구모토리 산,도쿄,2020-04-28,2020-04-28,"?369-1901 Otaki, Okutama-machi, Nishitama-gun, Tokyo",10:00,40,10000,1
2753,"일본 전경을 보고 싶다면, 도쿄 타워",도쿄,2020-04-28,2020-04-28,"4 Chome-2-8 Shibakoen, Minato City, Tokyo 105-0011",2:00,40,10000,1
2754,"자비의 여신과 역사적인 사원, 센소지",도쿄,2020-04-28,2020-04-28,"2 Chome-3-1 Asakusa, Taito City, Tokyo 111-0032",1:00,40,5000,1
2755,"정원과 온실이 있는 큰 규모의 공원, 신주쿠 교엔",도쿄,2020-04-28,2020-04-28,"11 Naitomachi, Shinjuku City, Tokyo 160-0014",1:30,40,5000,1
2756,"정원,공원,단풍,수리매 및 사적, 하마리큐 은사정원",도쿄,2020-04-28,2020-04-28,"1-1 Hamarikyuteien, Chuo City, Tokyo 104-0046",1:00,40,5000,1
2757,"미술관,전람회 및 예술, 롯폰기 힐스",도쿄,2020-04-28,2020-04-28,"6 Chome-10-1 Roppongi, Minato City, Tokyo 106-6108",2:00,40,10000,1
2758,"일본의 역사에 대해 궁금하다면, 도쿄 국립박물관",도쿄,2020-04-28,2020-04-28,"13-9 Uenokoen, Taito City, Tokyo 110-8712",1:30,40,10000,1
2759,"단풍,정원,사적 및 공원,리쿠기엔",도쿄,2020-04-28,2020-04-28,"6 Chome-16-3 Honkomagome, Bunkyo City, Tokyo 113-0021",1:00,40,5000,1
2760,"일본의 에도 시대의 박물관, 에도-도쿄 박물관",도쿄,2020-04-28,2020-04-28,"1 Chome-4-1 Yokoami, Sumida City, Tokyo 130-0015",1:00,40,5000,1
2761,"골든가이의 바와 사무라이 박물관, 가부키초",도쿄,2020-04-28,2020-04-28,"?160-0021 Shinjuku-ku, Tokyo",1:30,40,5000,1
2762,"정원, 단풍 및 사적, 코이시카와 쿠우라쿠엔정원",도쿄,2020-04-28,2020-04-28,"1-5 Korakuen, Kita Ward, Okayama, 703-8257",1:30,40,5000,1
2763,"놀이공원 및 뮤지컬, 산리오 퓨로랜드",도쿄,2020-04-28,2020-04-28,"?206-8588 Tokyo, Tama, Ochiai, 1?31",4:00,40,20000,1
2764,"사원,영묘,신전,무덤 및 불교, 조죠지",도쿄,2020-04-28,2020-04-28,"4 Chome-7-35 Shibakoen, Minato City, Tokyo 105-0011",1:00,40,5000,1
2765,"연극,공원 예술,건축 및 예술, 가부키자",도쿄,2020-04-28,2020-04-28,"4 Chome-12-15 Ginza, Chuo City, Tokyo 104-0061",2:00,40,20000,1
2766,"에도시대의 건축을 보고싶다면, 에도도쿄건축정원",도쿄,2020-04-28,2020-04-28,"3 Chome-7-1 Sakuracho, Koganei, Tokyo 184-0005",2:00,40,7000,1
2767,"미술관,정원,단풍,박물관 및 예술, 네즈미술관",도쿄,2020-04-28,2020-04-28," 6 Chome-5-1 Minamiaoyama, Minato City, Tokyo 107-0062",1:30,40,8000,1
2768,"펭귄 및 수족관, 카사이린카이수족원",도쿄,2020-04-28,2020-04-28,"6 Chome-2-3 Rinkaicho, Edogawa City, Tokyo 134-8587",1:30,40,10000,1
2769,"놀이공원,아이스스케이팅,롤러코스터,워터파크및 공원,토시마엔",도쿄,2020-04-28,2020-04-28,"3 Chome-25-1 Koyama, Nerima City, Tokyo 176-0022",3:00,40,10000,1
2770,"또 다른 신사, 하나조노 신사",도쿄,2020-04-28,2020-04-28,"5 Chome-17-3 Shinjuku, Shinjuku City, Tokyo 160-0022",1:00,40,5000,1
2771,"중국 전역에 걸친 역사적인 구조물, 만리장성",베이징,2020-04-28,2020-04-28,"Huairou District, Beijing, China",6:00,40,15000,1
